MSA,29-0000,33-0000,13-0000,47-0000,35-0000,39-0000,25-0000,17-0000,21-0000,45-0000,51-0000,43-0000,37-0000,31-0000,19-0000,15-0000,49-0000,27-0000,11-0000,23-0000,41-0000,53-0000
33124,1138816.0,189450.0,519120.0,338956.0,702260.0,398508.0,413896.0,28674.000000000004,121905.0,-12095.0,-130634.0,418640.0,247318.0,687930.0,28194.0,289379.0,276992.0,63877.99999999999,216535.0,86343.0,744000.0,435504.0
44700,208443.99999999997,25965.0,52836.0,81911.0,123370.0,99660.0,130796.0,4428.0,35280.0,-58292.0,-43276.0,72440.0,40548.0,130180.0,11692.0,23449.0,58496.0,5166.0,51535.0,4233.0,108250.0,135984.0
73604,54611.99999999999,5715.0,16548.0,41208.0,43680.0,29436.0,41572.0,2727.0,12390.0,-354.0,-17329.0,18420.0,12772.0,50370.0,2294.0,10218.0,16256.0,2542.0,20295.0,1173.0,36350.0,14784.0
0600002,10004.0,2160.0,2772.0,6565.0,16250.0,4620.0,6308.0,297.0,1470.0,-236.0,-1054.0,3860.0,6758.0,3910.0,3182.0,1310.0,4224.0,409.99999999999994,4125.0,306.0,5650.0,1344.0
45500,62319.99999999999,8730.0,12936.0,22422.0,38155.0,26004.0,26448.0,1134.0,6510.0,-767.0,-12524.0,16620.0,9672.0,40250.0,1702.0,4716.0,25344.0,1312.0,9790.0,1224.0,31050.0,24672.0
0500002,57563.99999999999,7470.0,11004.0,23432.0,38220.0,31944.0,38836.0,1647.0,11970.0,-2360.0,-31062.0,18560.0,14384.0,55660.0,1850.0,4192.0,19712.0,1107.0,14960.0,1275.0,34550.0,31248.0
16540,50675.99999999999,3150.0,15624.0,18180.0,33215.0,20724.0,25004.0,2997.0,10290.0,-649.0,-18166.0,16020.0,10540.0,40940.0,1184.0,11790.0,18624.0,1230.0,9570.0,866.9999999999999,27250.0,42000.0
71950,364079.99999999994,43965.0,248136.0,98980.0,216905.0,210012.0,213788.0,14094.000000000002,77490.0,-1298.0,-61628.0,133140.0,99820.0,267720.0,25530.0,191260.0,76608.0,33661.0,201080.0,20451.0,224150.0,93456.0
38940,175971.99999999997,11655.0,42840.0,73124.0,102895.0,59004.0,58140.0,3726.0000000000005,20580.0,-3304.0,-17949.0,43100.0,42780.0,109710.0,5772.0,15065.0,40128.0,4387.0,21725.0,5355.0,88950.0,39504.0
3000003,126279.99999999999,8910.0,56952.0,79790.0,97305.0,56496.0,58672.0,6696.0,29190.0,-3658.0,-16089.0,40880.0,39308.0,91080.0,18796.0,36156.0,34368.0,7707.999999999999,25355.0,5865.0,71500.0,29472.0
31900,52479.99999999999,7830.0,10668.0,18786.0,32565.0,12936.0,22116.0,2970.0,11340.0,-472.0,-23033.0,15260.0,8246.0,40710.0,518.0,5371.0,12096.0,1271.0,9680.0,1275.0,24800.0,17568.0
33460,1730527.9999999998,131220.0,1126188.0,612363.0,1026090.0,1178100.0,823764.0,114777.00000000001,357945.0,-7021.0,-418965.0,557220.0,326244.0,1160580.0,127428.0,1079964.0,375872.0,116849.99999999999,692835.0,79050.0,938750.0,550224.0
17420,38868.0,2925.0,6888.0,12524.0,29315.0,11484.0,22344.0,1863.0000000000002,7455.0,-295.0,-0.0,11540.0,6448.0,24610.0,1850.0,3275.0,10816.0,1148.0,9625.0,408.0,20900.0,0.0
34940,134644.0,14445.0,44352.0,110696.0,133055.0,70488.0,41952.0,2322.0,12600.0,-2596.0,-14942.0,39520.0,61070.0,84640.0,3552.0,17423.0,34304.0,5207.0,23925.0,4998.0,89600.0,32784.0
4000001,125459.99999999999,14850.0,39564.0,46359.0,76245.0,58080.0,61408.0,3996.0000000000005,26145.0,-1003.0000000000001,-27838.0,36540.0,23312.0,97290.0,5920.0,22401.0,30528.0,4058.9999999999995,31075.0,2958.0,54150.0,33216.0
3900004,198275.99999999997,15840.0,33180.0,55651.0,109135.0,40128.0,104500.0,5886.0,31395.0,-1829.0,-42997.0,41440.0,32798.0,176640.0,7400.0,17816.0,44992.0,4141.0,34265.0,2039.9999999999998,74200.0,60672.0
22900,104795.99999999999,9495.0,24696.0,51510.0,64740.0,46728.0,42256.0,2349.0,16170.0,-3127.0,-45198.0,33800.0,17360.0,71300.0,2516.0,16113.0,30016.0,2008.9999999999998,24585.0,2091.0,56600.0,52944.0
1300004,195815.99999999997,30420.0,40740.0,76962.0,96200.0,33792.0,110048.0,6534.0,25515.0,-16343.000000000002,-66340.0,54640.0,32240.0,125350.0,7326.0,18733.0,59776.0,3197.9999999999995,41525.0,3162.0,90600.0,82752.0
46220,110043.99999999999,8550.0,21084.0,49490.0,64415.0,28776.0,48260.0,3456.0,14280.0,-1416.0,-45694.0,26860.0,18662.0,80960.0,3774.0,15458.0,28864.0,3607.9999999999995,16830.0,1886.9999999999998,47300.0,37392.0
15680,30503.999999999996,3195.0,42336.0,13837.0,21515.0,12276.0,17556.0,14148.000000000002,5040.0,,-2449.0,11660.0,6200.0,21160.0,2146.0,50435.0,16128.0,1516.9999999999998,12705.0,1122.0,15950.0,6960.0
5500002,176955.99999999997,18315.0,65268.0,78679.0,128440.0,93588.0,82460.0,7209.000000000001,26880.0,-4307.0,-82925.0,61420.0,38378.0,128800.0,11100.0,38776.0,58880.0,6682.999999999999,45045.0,2805.0,95400.0,76992.0
3800002,47887.99999999999,4635.0,16296.0,60095.0,34060.0,24552.0,30248.0,2376.0,7245.0,-1475.0,-10168.0,16700.0,12090.0,30360.0,3034.0,4847.0,27072.0,1598.9999999999998,13585.0,1122.0,28450.0,29040.0
47300,122179.99999999999,10350.0,27468.0,39188.0,71110.0,38016.0,93252.0,1863.0000000000002,36120.0,-145612.0,-28427.0,36400.0,21700.0,78200.0,8288.0,13100.0,37056.0,2583.0,28270.0,2091.0,71250.0,55632.0
10540,27387.999999999996,3690.0,8736.0,18786.0,23465.0,30096.0,23712.0,1728.0,7770.0,-3304.0,-14198.0,11820.0,9052.0,34040.0,1776.0,3799.0,11968.0,1516.9999999999998,10560.0,408.0,17650.0,21984.0
32900,46411.99999999999,6345.0,15708.0,15049.0,37310.0,16500.0,63840.0,783.0,14805.0,-27966.0,-16089.0,17220.0,12028.0,41400.0,5328.0,8908.0,15168.0,1393.9999999999998,14575.0,968.9999999999999,29700.0,27360.0
28100,65435.99999999999,5625.0,9240.0,10403.0,23855.0,10164.0,21812.0,945.0000000000001,9555.0,-1003.0000000000001,-10912.0,11620.0,5704.0,45770.0,1924.0,4716.0,13376.0,1516.9999999999998,12705.0,561.0,20550.0,15648.0
0100002,120703.99999999999,11385.0,24024.0,42016.0,69615.0,38676.0,63308.0,5130.0,11445.0,-6844.0,-112654.0,36240.0,25482.0,91770.0,2294.0,8777.0,45696.0,2583.0,22825.0,1173.0,69400.0,61680.0
72400,125295.99999999999,8685.0,69636.0,50096.0,66365.0,45408.0,67108.0,9801.0,35070.0,-2242.0,-24428.0,32700.0,22320.0,60260.0,8732.0,59998.0,34752.0,10946.999999999998,30360.0,5763.0,66500.0,30288.0
13780,110699.99999999999,9630.0,29232.0,38077.0,59475.0,53328.0,71592.0,5508.0,20580.0,-295.0,-18693.0,32800.0,27342.0,70610.0,3478.0,29475.0,23104.0,4592.0,23045.0,2754.0,48500.0,34608.0
76600,52151.99999999999,3690.0,14280.0,20503.0,25935.0,22968.0,21584.0,2457.0,9870.0,-0.0,-6696.0,11920.0,7998.0,32890.0,2368.0,8777.0,8832.0,2419.0,14410.0,1019.9999999999999,21350.0,6816.0
19060,49363.99999999999,6570.0,8148.0,16564.0,23985.0,22176.0,21432.0,1188.0,8715.0,-295.0,-7719.0,11480.0,6200.0,29670.0,1332.0,5502.0,8448.0,737.9999999999999,5940.0,663.0,19800.0,8976.0
27060,37064.0,3195.0,16380.0,13433.0,31135.0,22308.0,63232.0,2484.0,13965.0,-1121.0,-6262.0,15320.0,13826.0,21850.0,14134.0,22532.0,10624.0,3525.9999999999995,13695.0,1581.0,18700.0,7392.0
21820,32471.999999999996,3960.0,11256.0,29189.0,22230.0,10692.0,22116.0,2268.0,9870.0,-0.0,-2573.0,12400.0,10478.0,16100.0,8066.0,7205.0,13376.0,1312.0,11000.0,1019.9999999999999,15650.0,10752.0
4800001,150552.0,29700.0,40740.0,167761.0,104065.0,35112.0,126236.0,7938.000000000001,18900.0,-17759.0,-45291.0,59900.0,38068.0,122590.0,14134.0,16113.0,74240.0,3402.9999999999995,38115.0,4692.0,85250.0,84816.0
31540,372279.99999999994,30240.0,225456.0,136451.0,200720.0,156684.0,193952.0,20925.0,63945.0,-2950.0,-83173.0,112300.0,70742.0,197340.0,53132.0,311125.0,78528.0,26485.999999999996,113850.0,13667.999999999998,166200.0,97152.0
70750,82820.0,6435.0,18564.0,26058.0,40040.0,38676.0,35720.0,1620.0,18480.0,-885.0,-7192.0,19620.0,15996.0,61410.0,2886.0,14279.0,17728.0,3443.9999999999995,18150.0,1988.9999999999998,33950.0,17856.0
12940,375723.99999999994,51885.0,140616.0,397839.0,222170.0,177276.0,158080.0,23760.0,50190.0,-2006.0000000000002,-77779.0,107300.0,73098.0,235750.0,26566.0,77421.0,124800.0,18327.0,99220.0,13514.999999999998,192100.0,142608.0
2000002,69208.0,5580.0,14868.0,35552.0,36660.0,26004.0,34428.0,864.0,7770.0,-3127.0,-9362.0,19140.0,14756.0,61640.0,1924.0,6157.0,24128.0,2828.9999999999995,14905.0,1326.0,31350.0,19344.0
3800001,35424.0,4590.0,12264.0,130694.0,26715.0,16632.0,19532.0,2700.0,4620.0,-767.0,-12555.0,14620.0,12462.0,27600.0,3478.0,4323.0,34176.0,1680.9999999999998,16060.0,1682.9999999999998,23150.0,43392.0
4100004,51331.99999999999,11835.0,11760.0,25250.0,37895.0,35244.0,36100.0,1080.0,14490.0,-11623.0,-14849.0,18540.0,17174.0,32660.0,13098.0,5633.0,22976.0,1967.9999999999998,17380.0,1275.0,31550.0,35616.0
12260,309304.0,29790.0,63924.0,80598.0,126945.0,59928.0,113848.0,15147.000000000002,24045.0,-2655.0,-51336.0,64600.0,46004.0,157090.0,13912.0,35501.0,61888.0,6190.999999999999,53735.0,3875.9999999999995,112050.0,65328.0
47220,66912.0,13725.0,12348.0,22220.0,25480.0,17820.0,39672.0,729.0,16800.0,-0.0,-16523.0,16200.0,10354.0,57270.0,1776.0,0.0,14464.0,901.9999999999999,9075.0,1326.0,25750.0,27024.0
22380,61827.99999999999,6570.0,0.0,20907.0,58760.0,31020.0,32376.0,2376.0,13125.0,-354.0,-8122.0,17380.0,14880.0,23690.0,10582.0,12445.0,17024.0,2583.0,22440.0,2601.0,29950.0,12144.0
28700,154816.0,12105.0,28728.0,49490.0,76245.0,32208.0,47576.0,7560.000000000001,13860.0,-826.0,-38564.0,36320.0,19902.0,88780.0,6438.0,17947.0,39040.0,3320.9999999999995,28325.0,3314.9999999999995,62900.0,39216.0
41980,617952.0,217935.0,304248.0,218362.0,337935.0,166056.0,338352.0,25461.0,134400.0,-6549.0,-115072.0,261480.0,182838.0,162150.0,36852.0,113315.0,143296.0,27059.999999999996,174515.0,20400.0,402750.0,153936.0
27780,76916.0,4725.0,15120.0,21513.0,32630.0,39996.0,27436.0,2160.0,18270.0,-236.0,-8928.0,17700.0,11222.0,43930.0,1628.0,9956.0,14272.0,1885.9999999999998,9515.0,968.9999999999999,27150.0,17136.0
3900002,301596.0,28035.0,65184.0,145743.0,210210.0,105732.0,153140.0,13014.0,45570.0,-3953.0000000000005,-177227.0,85260.0,64108.0,293710.0,11470.0,28034.0,92800.0,13119.999999999998,65175.0,4079.9999999999995,147250.0,128544.0
11020,77572.0,4500.0,14196.0,24745.0,35165.0,28116.0,22192.0,1674.0,15120.0,,-14663.0,19360.0,10106.0,54510.0,1480.0,8515.0,16640.0,2173.0,9185.0,1122.0,34050.0,22032.0
46340,161376.0,8415.0,28308.0,39794.0,65715.0,56628.0,47272.0,3726.0000000000005,12915.0,-472.0,-16058.0,32260.0,20894.0,103730.0,3552.0,16375.0,22848.0,3443.9999999999995,16115.0,4386.0,54600.0,32496.0
24860,376215.99999999994,32445.0,123060.0,132209.0,235885.0,126720.0,165984.0,22896.0,41055.0,-1416.0,-173383.0,116980.0,77438.0,252540.0,10212.0,93010.0,107776.0,15743.999999999998,96085.0,10557.0,207650.0,142896.0
30780,461003.99999999994,36675.0,145404.0,135542.0,195845.0,143088.0,130112.0,11367.0,45045.0,-3776.0,-55304.0,109000.0,65782.0,239430.0,16502.0,142921.0,91776.0,12709.999999999998,109120.0,15452.999999999998,186650.0,107712.0
39380,85443.99999999999,8685.0,17472.0,24139.0,39000.0,26532.0,25308.0,1782.0000000000002,12390.0,-767.0,-9517.0,18060.0,10106.0,72680.0,2442.0,8646.0,15552.0,1475.9999999999998,8855.0,1173.0,36350.0,13056.0
1600004,37228.0,4005.0,9744.0,29391.0,24895.0,10956.0,33972.0,1431.0,9135.0,-5192.0,-10540.0,12580.0,13578.0,24380.0,9028.0,7991.0,14912.0,1393.9999999999998,12870.0,765.0,20650.0,19008.0
1300001,122015.99999999999,17820.0,34440.0,52419.0,105690.0,33924.0,87932.0,3699.0000000000005,14385.0,-4484.0,-79887.0,47340.0,24428.0,69920.0,2590.0,15851.0,41728.0,3853.9999999999995,37290.0,2805.0,88650.0,65136.0
4800004,181547.99999999997,42030.0,42924.0,137764.0,126035.0,80124.0,109820.0,4482.0,25410.0,-7139.0,-47771.0,59680.0,35464.0,161230.0,9768.0,18602.0,55040.0,5862.999999999999,34540.0,5100.0,95650.0,56592.0
48864,383431.99999999994,34920.0,215880.0,110090.0,190970.0,148236.0,154432.0,14175.000000000002,56595.0,-2242.0,-37634.0,119300.0,67704.0,219650.0,33892.0,198858.0,80960.0,12668.999999999998,84150.0,21522.0,177250.0,116928.0
2000003,143336.0,13725.0,42084.0,59085.0,82810.0,55308.0,82536.0,4347.0,20790.0,-4130.0,-42594.0,44620.0,28830.0,118910.0,4958.0,19257.0,44096.0,5903.999999999999,32505.0,2397.0,68050.0,45312.0
73450,603848.0,51165.0,315420.0,182406.0,278265.0,247236.0,334020.0,33912.0,141645.0,-2183.0,-109089.0,186900.0,107880.0,419290.0,28490.0,277589.0,110720.0,36285.0,231330.0,30650.999999999996,253950.0,146016.0
76524,129395.99999999999,8910.0,28392.0,27169.0,61360.0,50952.0,47044.0,3915.0000000000005,34545.0,,-13671.0,26760.0,17298.0,120060.0,5180.0,18733.0,19264.0,4920.0,38280.0,2754.0,56550.0,17856.0
5100002,108895.99999999999,19080.0,20664.0,39996.0,59280.0,67056.0,65132.0,2106.0,18375.0,-6018.0,-33325.0,30400.0,23870.0,96370.0,3922.0,12707.0,32512.0,2501.0,15785.0,1733.9999999999998,52050.0,45168.0
39540,61991.99999999999,8865.0,20328.0,22321.0,41145.0,42372.0,35340.0,3186.0,9345.0,,-33759.0,21620.0,13826.0,45540.0,1776.0,10742.0,19200.0,3033.9999999999995,15840.0,0.0,37550.0,31248.0
0600001,39360.0,12240.0,9828.0,19695.0,31070.0,22836.0,21508.0,675.0,8820.0,-2124.0,-4092.0,12360.0,11780.0,24380.0,6142.0,3275.0,9664.0,1189.0,10340.0,714.0,19600.0,8256.0
48900,144156.0,14445.0,37548.0,54338.0,103935.0,42108.0,54188.0,4590.0,15750.0,-0.0,-15128.0,38980.0,29760.0,110400.0,10212.0,24497.0,33728.0,5370.999999999999,24805.0,0.0,75200.0,35808.0
18140,1045499.9999999999,100575.0,559860.0,294112.0,614640.0,325248.0,453948.0,49086.0,143745.0,-5251.0,-176421.0,344860.0,193316.0,854220.0,57276.0,568802.0,241216.0,55390.99999999999,274120.0,34527.0,464000.0,386400.0
29940,36900.0,4095.0,0.0,13938.0,45825.0,31416.0,36252.0,2592.0,5565.0,,-8959.0,14180.0,9610.0,22770.0,2516.0,23187.0,11200.0,3935.9999999999995,12870.0,1071.0,26100.0,9312.0
16300,116111.99999999999,10125.0,62244.0,65246.0,74100.0,54516.0,66576.0,9396.0,22260.0,-826.0,-29884.0,42140.0,24056.0,84180.0,4366.0,78993.0,41472.0,7502.999999999999,54890.0,4590.0,62850.0,59856.0
29020,37720.0,2025.0,6972.0,,28405.0,16104.0,18012.0,2862.0,4620.0,,,7860.0,5208.0,26220.0,1258.0,5502.0,11392.0,1393.9999999999998,7425.0,765.0,20500.0,6336.0
39140,65271.99999999999,8595.0,12852.0,28280.0,49205.0,29172.0,25536.0,1377.0,14490.0,-649.0,-7781.0,18060.0,15252.0,34500.0,2886.0,5764.0,17536.0,2992.9999999999995,17270.0,1275.0,35350.0,17520.0
37964,1168828.0,138915.0,466620.0,214423.0,504205.0,547140.0,519232.0,34398.0,257880.0,-1062.0,-85374.0,297240.0,160084.0,845480.0,63418.0,327631.0,161856.0,47969.99999999999,215050.0,79713.0,368550.0,235488.0
34620,55267.99999999999,2835.0,11760.0,13332.0,36010.0,17556.0,27208.0,729.0,7770.0,,-10602.0,13680.0,8928.0,33580.0,592.0,13231.0,9792.0,3238.9999999999995,13090.0,917.9999999999999,25350.0,12096.0
7200002,5248.0,2250.0,1512.0,2222.0,9815.0,2376.0,10108.0,1107.0,1050.0,-0.0,-3658.0,3080.0,3534.0,1840.0,,,1792.0,164.0,2585.0,,7750.0,2400.0
42680,55759.99999999999,4770.0,12348.0,23937.0,42380.0,19668.0,18392.0,1080.0,5250.0,-5900.0,-4278.0,15100.0,16554.0,38640.0,1332.0,6026.0,15168.0,1844.9999999999998,7535.0,1784.9999999999998,35650.0,9648.0
40340,327016.0,5625.0,34692.0,40804.0,64350.0,58608.0,43092.0,4590.0,20370.0,-708.0,-19468.0,30780.0,19654.0,131330.0,10212.0,54365.0,22848.0,5411.999999999999,29095.0,1937.9999999999998,42250.0,30720.0
3600002,29847.999999999996,8775.0,7476.0,18786.0,20930.0,19668.0,21888.0,540.0,10290.0,-413.0,-4774.0,10980.0,8494.0,26450.0,740.0,3144.0,8512.0,1230.0,7865.0,1019.9999999999999,17700.0,10848.0
42200,135628.0,15705.0,64092.0,67468.0,136110.0,95172.0,93556.0,12177.0,27825.0,-44427.0,-28799.0,53820.0,48236.0,97520.0,14874.0,66024.0,35520.0,11110.999999999998,55770.0,4079.9999999999995,92950.0,38544.0
16974,3337235.9999999995,462645.0,1872696.0,975761.0,1954550.0,1430484.0,1650720.0,142533.0,473550.0,-15989.000000000002,-743163.0,1136340.0,617458.0,2372910.0,161986.0,1676014.0,731712.0,196184.99999999997,1520860.0,172533.0,1809700.0,1396416.0
13980,55267.99999999999,6705.0,21504.0,22927.0,45305.0,26928.0,61712.0,3105.0,13545.0,-826.0,-27094.0,18680.0,12710.0,28980.0,7400.0,19126.0,18304.0,3115.9999999999995,11935.0,1173.0,32350.0,17040.0
16820,157932.0,16020.0,54096.0,48581.0,65910.0,50292.0,80180.0,3969.0000000000005,17430.0,-2891.0,-7347.0,31000.0,23250.0,67160.0,14800.0,50173.0,20352.0,8282.0,24695.0,3977.9999999999995,52550.0,20832.0
42034,85607.99999999999,12375.0,58716.0,52621.0,79365.0,76824.0,57456.0,3753.0000000000005,17745.0,-1121.0,-8277.0,33100.0,27094.0,54970.0,10656.0,44409.0,23680.0,11274.999999999998,41690.0,3977.9999999999995,59850.0,24048.0
40900,816063.9999999999,109305.0,620172.0,403697.0,533520.0,436128.0,425372.0,52137.0,153195.0,-18408.0,-98859.0,302900.0,168516.0,453100.0,96052.0,452605.0,192000.0,40221.0,276760.0,41718.0,439950.0,254256.0
47260,707823.9999999999,84870.0,337176.0,364812.0,476255.0,331320.0,345116.0,58266.00000000001,123480.0,-5959.0,-108996.0,219500.0,145080.0,481160.0,40996.0,290558.0,212992.0,33743.0,144540.0,22185.0,424100.0,230352.0
22520,61499.99999999999,2790.0,9828.0,25048.0,36400.0,15840.0,22648.0,1782.0000000000002,5460.0,-472.0,-22227.0,16520.0,10230.0,32200.0,740.0,2489.0,16000.0,1230.0,9460.0,765.0,33750.0,18960.0
78700,80524.0,5850.0,16380.0,22927.0,38610.0,37752.0,50844.0,1350.0,22050.0,-0.0,-18693.0,20500.0,10850.0,63250.0,1406.0,7729.0,15040.0,2296.0,20350.0,2550.0,34550.0,20064.0
42140,49199.99999999999,9945.0,33264.0,25452.0,49140.0,42372.0,25840.0,2079.0,13230.0,-236.0,-3999.0,18900.0,14260.0,35650.0,5698.0,16899.0,11776.0,4428.0,21340.0,4182.0,36200.0,10896.0
2100003,174987.99999999997,15480.0,60312.0,72518.0,114205.0,58740.0,97736.0,7722.000000000001,28560.0,-2537.0,-78430.0,49780.0,29078.0,101200.0,13246.0,31178.0,51456.0,5084.0,47630.0,6171.0,81100.0,64080.0
0200002,48051.99999999999,9585.0,13860.0,82012.0,32435.0,26928.0,51528.0,3375.0,17535.0,-1357.0,-20212.0,21360.0,17608.0,41400.0,10656.0,7336.0,31552.0,1967.9999999999998,19580.0,968.9999999999999,18200.0,25344.0
34100,43459.99999999999,3960.0,6048.0,16059.0,27040.0,8580.0,19532.0,2403.0,4515.0,-177.0,-22692.0,11460.0,6200.0,24380.0,666.0,5240.0,13248.0,1025.0,10175.0,306.0,20250.0,18864.0
49740,50839.99999999999,14220.0,15540.0,19594.0,33670.0,19668.0,29640.0,3321.0,8400.0,-53159.0,-5239.0,16520.0,11842.0,30590.0,2960.0,7598.0,17984.0,1107.0,14135.0,1122.0,31750.0,12384.0
45460,76588.0,9180.0,15120.0,26361.0,49660.0,23364.0,31008.0,2106.0,8085.0,-708.0,-25730.0,18740.0,11594.0,39560.0,2442.0,6943.0,19584.0,2460.0,17600.0,1835.9999999999998,33300.0,19104.0
30140,50019.99999999999,2520.0,12264.0,15655.0,30095.0,19932.0,20368.0,999.0000000000001,12075.0,-708.0,-15996.0,16160.0,9486.0,42320.0,2590.0,4978.0,16896.0,1189.0,7425.0,612.0,21300.0,26448.0
27860,79376.0,4140.0,11424.0,18281.0,35165.0,21516.0,29184.0,1026.0,7245.0,-1593.0,-16089.0,15140.0,12524.0,41400.0,888.0,6550.0,15680.0,1271.0,13640.0,765.0,31600.0,17616.0
42700,35752.0,2160.0,5292.0,9898.0,17615.0,11088.0,12312.0,270.0,2625.0,-6313.0,-1829.0,9440.0,5952.0,30130.0,814.0,2882.0,5760.0,615.0,3025.0,408.0,17350.0,5376.0
27900,87739.99999999999,4815.0,18732.0,24139.0,46800.0,29964.0,32376.0,1917.0000000000002,11655.0,-1416.0,-26288.0,24160.0,11718.0,48760.0,1480.0,10480.0,21760.0,2419.0,14905.0,917.9999999999999,43800.0,42960.0
41660,48707.99999999999,5130.0,12768.0,24139.0,35620.0,27588.0,24092.0,1296.0,5880.0,-590.0,-7812.0,16920.0,8804.0,34500.0,2516.0,6419.0,16192.0,1352.9999999999998,7810.0,1071.0,27100.0,11184.0
4200003,176627.99999999997,24300.0,36792.0,92718.0,112320.0,94908.0,80180.0,5130.0,42000.0,-4071.0000000000005,-70773.0,55620.0,35464.0,163530.0,6216.0,16113.0,57408.0,5125.0,28655.0,2397.0,83550.0,94608.0
15260,38376.0,5715.0,14028.0,13635.0,41990.0,9900.0,17936.0,621.0,4410.0,-708.0,-4681.0,10800.0,12896.0,25530.0,962.0,7467.0,11136.0,3156.9999999999995,12155.0,1581.0,21300.0,13056.0
3000001,28371.999999999996,2475.0,7308.0,31714.0,22880.0,13728.0,20292.0,1269.0,6300.0,-708.0,-3131.0,9860.0,8990.0,22310.0,4144.0,2227.0,13184.0,1434.9999999999998,6160.0,1071.0,15900.0,12624.0
41740,1167844.0,152055.0,696780.0,594688.0,972920.0,621324.0,654816.0,111213.00000000001,186690.0,-14337.0,-210707.0,431940.0,291214.0,761070.0,159988.0,646616.0,271104.0,76301.0,450010.0,63902.99999999999,703250.0,312240.0
25260,41000.0,16470.0,9408.0,9090.0,23205.0,18480.0,25840.0,378.0,9345.0,-17995.0,-6944.0,10360.0,7502.0,18860.0,3182.0,3930.0,10560.0,656.0,7315.0,968.9999999999999,16000.0,13680.0
13820,700443.9999999999,59625.0,202104.0,201697.0,270400.0,156816.0,182856.0,19791.0,44625.0,-2596.0,-104997.0,167220.0,87420.0,309350.0,15022.0,157855.0,153344.0,24435.999999999996,119735.0,20757.0,307900.0,185232.0
24220,55759.99999999999,2565.0,13608.0,28280.0,35360.0,29964.0,28272.0,2214.0,8400.0,-944.0,-7409.0,13480.0,14012.0,36800.0,3478.0,7074.0,13504.0,2951.9999999999995,12760.0,1071.0,27000.0,18096.0
49420,74784.0,7650.0,18564.0,31815.0,46540.0,39336.0,54872.0,1431.0,17430.0,-30857.000000000004,-22940.0,22720.0,15872.0,56120.0,4440.0,9825.0,24704.0,2583.0,15345.0,2397.0,41550.0,36096.0
21060,41000.0,4275.0,27216.0,14948.0,34775.0,23232.0,21964.0,1296.0,9135.0,,-19158.0,17040.0,8246.0,36570.0,1554.0,20305.0,15488.0,1475.9999999999998,12155.0,1224.0,28500.0,16080.0
16740,997119.9999999999,123345.0,671496.0,448339.0,673660.0,389400.0,431528.0,47520.0,117075.0,-9794.0,-259966.0,356960.0,189782.0,689310.0,39442.0,569850.0,307712.0,56210.99999999999,332860.0,39321.0,669550.0,443088.0
41884,702739.9999999999,99270.0,869988.0,318756.0,685880.0,403392.0,344432.0,60615.00000000001,153195.0,-3422.0,-82336.0,305100.0,236344.0,366850.0,155474.0,1170878.0,151616.0,113323.99999999999,468160.0,80070.0,481200.0,269328.0
26900,1150788.0,104805.0,483672.0,383497.0,609440.0,331188.0,319960.0,38124.0,121275.0,-4366.0,-205809.0,304800.0,180234.0,579830.0,75702.0,413174.0,258048.0,54816.99999999999,311905.0,36108.0,518200.0,491808.0
73050,50675.99999999999,4050.0,19992.0,12726.0,32955.0,20856.0,39596.0,1971.0000000000002,6405.0,-413.0,-12152.0,16760.0,10850.0,33580.0,2220.0,29475.0,11776.0,2008.9999999999998,13200.0,663.0,23500.0,12432.0
19300,64123.99999999999,6705.0,13272.0,27371.0,69875.0,34980.0,28956.0,1242.0,5565.0,-649.0,-10416.0,20000.0,22444.0,40940.0,1258.0,4978.0,18816.0,1762.9999999999998,10340.0,1682.9999999999998,63000.0,20880.0
21660,133004.0,10080.0,42168.0,52015.0,94185.0,89892.0,73264.0,4104.0,31605.0,-6431.0,-29109.0,44760.0,28272.0,113850.0,14134.0,34715.0,34688.0,7502.999999999999,40535.0,4692.0,85900.0,48432.0
27100,62975.99999999999,7155.0,20160.0,14746.0,33215.0,17160.0,23332.0,6696.0,12180.0,-413.0,-30380.0,16580.0,7750.0,43470.0,2072.0,15589.0,15040.0,1557.9999999999998,16280.0,1019.9999999999999,26450.0,13200.0
37620,44115.99999999999,3150.0,18984.0,22321.0,28275.0,15972.0,12388.0,1215.0,5355.0,,-5549.0,12620.0,5952.0,36570.0,1258.0,7336.0,13568.0,1312.0,7480.0,1071.0,23500.0,11280.0
3500003,23615.999999999996,4770.0,6804.0,17776.0,16315.0,19800.0,17024.0,783.0,4410.0,-2537.0,-3038.0,7540.0,6386.0,20010.0,4958.0,3013.0,9408.0,533.0,6875.0,509.99999999999994,11750.0,6912.0
17460,1245908.0,122535.0,463260.0,311585.0,600665.0,327756.0,440952.0,49140.0,179655.0,-2537.0,-276458.0,324080.0,190526.0,880440.0,63936.0,371909.0,234368.0,51085.99999999999,268675.0,43350.0,487950.0,316464.0
17900,390647.99999999994,51615.0,147000.0,134330.0,202865.0,128700.0,167352.0,17091.0,64890.0,-4543.0,-77004.0,125880.0,66092.0,227240.0,14800.0,141873.0,102656.0,16687.0,98560.0,20502.0,198350.0,136752.0
3500002,92331.99999999999,17685.0,30912.0,145541.0,87620.0,64416.0,68704.0,4347.0,18060.0,-1947.0000000000002,-15066.0,38620.0,30132.0,67160.0,7918.0,12707.0,44544.0,2787.9999999999995,32725.0,2652.0,65450.0,46848.0
